Restaurant ID,Restaurant Name,Country Code,City,Address,Locality,Locality Verbose,Longitude,Latitude,Cuisines,Average Cost for two,Currency,Has Table booking,Has Online delivery,Is delivering now,Switch to order menu,Price range,Aggregate rating,Rating color,Rating text,Votes
17156258,Cerroni's Purple Garlic,216,San Antonio,"1017 Austin Highway, San Antonio 78209",Alamo Heights,"Alamo Heights, San Antonio",-98.4527630000,29.4850600000,"Italian, Pizza",10,Dollar($),0,0,0,0,1,4.9,3F7E00,Excellent,437
17153325,Florio's Pizza,216,San Antonio,"7701 Broadway Street, Alamo Heights, San Antonio 78209",Alamo Heights,"Alamo Heights, San Antonio",-98.4666940000,29.4996450000,"Pizza, Italian",10,Dollar($),0,0,0,0,1,4.7,3F7E00,Excellent,419
17154168,Paloma Blanca Mexican Cuisine,216,San Antonio,"5800 Broadway Street, San Antonio 78209",Alamo Heights,"Alamo Heights, San Antonio",-98.4638900000,29.4799750000,Mexican,25,Dollar($),0,0,0,0,2,4.6,3F7E00,Excellent,635
17156718,MAX’s Wine Dive San Antonio – East Basse Rd.,216,San Antonio,340 East. Basse Road. 78209,Alamo Heights,"Alamo Heights, San Antonio",-98.4792700000,29.4956600000,"New American, Southern",40,Dollar($),0,0,0,0,3,3.8,9ACD32,Good,203
17152678,Beto's Alt-Mex,216,San Antonio,"8142 Broadway St, Alamo Heights, San Antonio 78209",Alamo Heights,"Alamo Heights, San Antonio",-98.4660810000,29.5109250000,Mexican,25,Dollar($),0,0,0,0,2,4.2,5BA829,Very Good,267
17153548,J. Alexander's,216,San Antonio,255 East Basse Road 78209,Alamo Heights,"Alamo Heights, San Antonio",-98.4797200000,29.4935600000,Steak,40,Dollar($),0,0,0,0,3,4.2,5BA829,Very Good,315
17155012,Lee's El Taco Garage,216,San Antonio,"8403 Broadway Street, San Antonio 78209",Alamo Heights,"Alamo Heights, San Antonio",-98.4654340000,29.5152590000,"Mexican, Tex-Mex",10,Dollar($),0,0,0,0,1,4.2,5BA829,Very Good,283
17154162,Paesanos Lincoln Heights,216,San Antonio,555 East Basse Road 78209,Alamo Heights,"Alamo Heights, San Antonio",-98.4772000000,29.4978300000,"Italian, Mediterranean, Seafood",40,Dollar($),0,0,0,0,3,4.1,5BA829,Very Good,353
17154501,Silo Elevated Cuisine,216,San Antonio,"1133 Austin Highway, San Antonio 78209",Alamo Heights,"Alamo Heights, San Antonio",-98.4480260000,29.4870550000,"Seafood, Steak",70,Dollar($),0,0,0,0,4,4.3,5BA829,Very Good,434
17152636,The Barn Door,216,San Antonio,"8400 N New Braunfels Avenue, San Antonio 78209",Alamo Heights,"Alamo Heights, San Antonio",-98.4589540000,29.5118010000,"Seafood, Steak, American",40,Dollar($),0,0,0,0,3,4.0,5BA829,Very Good,169
17154864,Tong's Thai,216,San Antonio,"1146 Austin Highway, San Antonio 78209",Alamo Heights,"Alamo Heights, San Antonio",-98.4478150000,29.4869340000,Thai,25,Dollar($),0,0,0,0,2,4.3,5BA829,Very Good,417
17157582,Two Step Restaurant and Cantina,216,San Antonio,"9840 N Loop 1604 W, San Antonio 78254",Braun Valley,"Braun Valley, San Antonio",-98.6819990000,29.5338480000,"BBQ, American",25,Dollar($),0,0,0,0,2,4.4,5BA829,Very Good,253
17154171,Pam's Patio Kitchen,216,San Antonio,11826 Wurzbach Road 78230,Castle Hills,"Castle Hills, San Antonio",-98.5417600000,29.5508400000,Sandwich,25,Dollar($),0,0,0,0,2,4.5,3F7E00,Excellent,312
17153397,Godai Sushi Bar and Restaurant,216,San Antonio,"11203 West Avenue, San Antonio 78213",Castle Hills,"Castle Hills, San Antonio",-98.5138370000,29.5417320000,"Japanese, Sushi",65,Dollar($),0,0,0,0,4,4.3,5BA829,Very Good,352
17156955,Guillermo's,216,San Antonio,"618 McCullough Avenue, San Antonio 78215",Central Business District,"Central Business District, San Antonio",-98.4882329000,29.4299129000,"Italian, Pizza, Healthy Food",25,Dollar($),0,0,0,0,2,4.9,3F7E00,Excellent,308
17156800,Texas de Brazil,216,San Antonio,"313 E Houston Street, San Antonio 78205",Central Business District,"Central Business District, San Antonio",-98.4891687000,29.4266087000,"Brazilian, Steak",70,Dollar($),0,0,0,0,4,4.5,3F7E00,Excellent,248
17152524,Acenar,216,San Antonio,"146 E Houston Street, San Antonio 78205",Central Business District,"Central Business District, San Antonio",-98.4924200000,29.4262860000,Mexican,35,Dollar($),0,0,0,0,3,4.1,5BA829,Very Good,469
17152764,Bohanan's Prime Steak and Seafood,216,San Antonio,"219 East Houston Street, 2nd Fl 78205",Central Business District,"Central Business District, San Antonio",-98.4910300000,29.4265500000,"Steak, Seafood, American",40,Dollar($),0,0,0,0,3,4.2,5BA829,Very Good,337
17152686,Big Lou's Pizza,216,San Antonio,"2048 S W. W. White Road, San Antonio 78222",East Side,"East Side, San Antonio",-98.4044620000,29.3948400000,"Pizza, Sandwich",25,Dollar($),0,0,0,0,2,4.6,3F7E00,Excellent,661
17153577,Jerusalem Grill,216,San Antonio,3259 Wurzbach Road 78238,Far West Side,"Far West Side, San Antonio",-98.6228200000,29.4669000000,Middle Eastern,25,Dollar($),0,0,0,0,2,4.8,3F7E00,Excellent,572
17154396,Rosario's Mexican Cafe y Cantina,216,San Antonio,"910 S Alamo Street, San Antonio 78205",King William,"King William, San Antonio",-98.4897960000,29.4151340000,"Tex-Mex, Mexican",25,Dollar($),0,0,0,0,2,4.7,3F7E00,Excellent,913
17157530,Feast,216,San Antonio,"1024 S Alamo Street, San Antonio 78210",King William,"King William, San Antonio",-98.4910120000,29.4133680000,New American,25,Dollar($),0,0,0,0,2,4.0,5BA829,Very Good,296
17153457,Guenther House,216,San Antonio,"205 E Guenther Street, San Antonio 78204",King William,"King William, San Antonio",-98.4954670000,29.4115450000,American,25,Dollar($),0,0,0,0,2,4.4,5BA829,Very Good,494
17153935,Madhatters,216,San Antonio,"320 Beauregard Street, San Antonio 78204",King William,"King William, San Antonio",-98.4916670000,29.4142820000,"Tea, Cafe",25,Dollar($),0,0,0,0,2,4.1,5BA829,Very Good,292
17156097,Grimaldi's Pizzeria,216,San Antonio,"15900 La Cantera Parkway, Suite 25180, San Antonio 78256",La Cantera/Six Flags,"La Cantera/Six Flags, San Antonio",-98.6194700000,29.5895250000,Pizza,25,Dollar($),0,0,0,0,2,4.5,3F7E00,Excellent,405
17153658,Kona Grill,216,San Antonio,"15900 La Cantera Parkway, San Antonio 78256",La Cantera/Six Flags,"La Cantera/Six Flags, San Antonio",-98.6194700000,29.5895250000,"Sushi, Asian, American",25,Dollar($),0,0,0,0,2,4.1,5BA829,Very Good,385
17156311,Yard House,216,San Antonio,15900 La Cantera Parkway 78256,La Cantera/Six Flags,"La Cantera/Six Flags, San Antonio",-98.6153200000,29.6019000000,"American, Bar Food",40,Dollar($),0,0,0,0,3,4.2,5BA829,Very Good,287
17152958,Chester's Hamburger Co.,216,San Antonio,"9980 I 10 W, San Antonio 78230",Medical Center,"Medical Center, San Antonio",-98.5650050000,29.5331220000,Burger,20,Dollar($),0,0,0,0,2,4.4,5BA829,Very Good,451
17153013,Chris Madrid's,216,San Antonio,"1900 Blanco Road, San Antonio 78212",Midtown,"Midtown, San Antonio",-98.5078120000,29.4640390000,Burger,35,Dollar($),0,0,0,0,3,4.7,3F7E00,Excellent,1097
17155124,The Cove,216,San Antonio,"606 W Cypress Street, San Antonio 78212",Midtown,"Midtown, San Antonio",-98.5006009000,29.4406583000,American,25,Dollar($),0,0,0,0,2,4.6,3F7E00,Excellent,888
17156582,La Gloria,216,San Antonio,100 East Grayson Street 78215,Midtown,"Midtown, San Antonio",-98.4814400000,29.4444000000,"Mexican, Tex-Mex",40,Dollar($),0,0,0,0,3,3.9,9ACD32,Good,464
17156185,IL Sogno Osteria,216,San Antonio,"200 East Grayson Street, Suite 100, San Antonio 78215",Midtown,"Midtown, San Antonio",-98.4794380000,29.4440760000,Italian,80,Dollar($),0,0,0,0,4,4.4,5BA829,Very Good,396
17153921,Lulu's Bakery and Cafe,216,San Antonio,"918 N Main Avenue, San Antonio 78212",Midtown,"Midtown, San Antonio",-98.4940120000,29.4366620000,"Bakery, American",40,Dollar($),0,0,0,0,3,4.0,5BA829,Very Good,354
17155123,Dough Pizzeria Napoletana,216,San Antonio,6989 Blanco Road 78216,North Central,"North Central, San Antonio",-98.5068500000,29.5200600000,"Italian, Pizza",40,Dollar($),0,0,0,0,3,4.6,3F7E00,Excellent,1020
17154200,Pappadeaux Seafood Kitchen,216,San Antonio,76 NE Interstate 410 Loop 78216,North Central,"North Central, San Antonio",-98.4880650000,29.5196163000,"Seafood, Cajun",40,Dollar($),0,0,0,0,3,4.5,3F7E00,Excellent,668
17154809,Thai Dee,216,San Antonio,"5307 Blanco Road, San Antonio 78216",North Central,"North Central, San Antonio",-98.5079440000,29.4994770000,Thai,25,Dollar($),0,0,0,0,2,4.8,3F7E00,Excellent,294
17153692,La Fogata,216,San Antonio,"2427 Vance Jackson Road, San Antonio 78213",North Central,"North Central, San Antonio",-98.5351860000,29.4951750000,"Mexican, Seafood",25,Dollar($),0,0,0,0,2,4.2,5BA829,Very Good,592
17156358,Moroccan Bites,216,San Antonio,"5714 Evers Road, San Antonio 78238",Northwest Side,"Northwest Side, San Antonio",-98.5988673000,29.4895297000,Moroccan,25,Dollar($),0,0,0,0,2,4.5,3F7E00,Excellent,302
17153416,Golden Wok,216,San Antonio,"8822 Wurzbach Road, San Antonio 78240",Northwest Side,"Northwest Side, San Antonio",-98.5681950000,29.5249790000,"Chinese, Sushi",25,Dollar($),0,0,0,0,2,4.2,5BA829,Very Good,438
17155119,Pasha Mediterranean Grill,216,San Antonio,"9339 Wurzbach Road, San Antonio 78240",Northwest Side,"Northwest Side, San Antonio",-98.5645470000,29.5289950000,"Greek, Mediterranean, Middle Eastern",25,Dollar($),0,0,0,0,2,4.4,5BA829,Very Good,584
17154707,Taqueria Datapoint,216,San Antonio,"4063 Medical Drive, San Antonio 78229",Northwest Side,"Northwest Side, San Antonio",-98.5619880000,29.5185660000,Mexican,25,Dollar($),0,0,0,0,2,4.4,5BA829,Very Good,120
17152775,Boudro's on the Riverwalk,216,San Antonio,"421 E Commerce Street, San Antonio 78205",Riverwalk,"Riverwalk, San Antonio",-98.4883370000,29.4241200000,"Southwestern, Steak",70,Dollar($),0,0,0,0,4,4.5,3F7E00,Excellent,850
17154460,Schilo's Delicatessen,216,San Antonio,"424 E Commerce Street, San Antonio 78205",Riverwalk,"Riverwalk, San Antonio",-98.4886480000,29.4238040000,"German, Sandwich, Deli",10,Dollar($),0,0,0,0,1,4.5,3F7E00,Excellent,538
17152908,Casa Rio,216,San Antonio,"430 E Commerce Street, San Antonio 78205",Riverwalk,"Riverwalk, San Antonio",-98.4885900000,29.4237910000,"Tex-Mex, Mexican",25,Dollar($),0,0,0,0,2,3.7,9ACD32,Good,360
17152689,Biga on the Banks,216,San Antonio,"203 S St Mary's Street, San Antonio 78205",Riverwalk,"Riverwalk, San Antonio",-98.4916770000,29.4239660000,"American, Mediterranean, International",70,Dollar($),0,0,0,0,4,4.2,5BA829,Very Good,381
17156954,The Esquire Tavern,216,San Antonio,"155 E Commerce Street, San Antonio 78205",Riverwalk,"Riverwalk, San Antonio",-98.4920850000,29.4248350000,"American, Burger",25,Dollar($),0,0,0,0,2,4.0,5BA829,Very Good,319
17153861,Longhorn Cafe,216,San Antonio,"17625 Blanco Road, San Antonio 78232",Shavano Park,"Shavano Park, San Antonio",-98.5081680000,29.6025860000,Burger,20,Dollar($),0,0,0,0,2,4.6,3F7E00,Excellent,453
17153940,The Magnolia Pancake Haus,216,San Antonio,606 Embassy Oaks Ste 100 78216,Shavano Park,"Shavano Park, San Antonio",-98.4878000000,29.5643700000,American,30,Dollar($),0,0,0,0,3,4.9,3F7E00,Excellent,1262
17152688,Big'Z Burger Joint,216,San Antonio,"2303 N Loop 1604 W, San Antonio 78258",Shavano Park,"Shavano Park, San Antonio",-98.5291220000,29.6071480000,Burger,25,Dollar($),0,0,0,0,2,4.3,5BA829,Very Good,443
17155038,Eddie V's Prime Seafood,216,San Antonio,1834 North Loop 1604 West 78248,Shavano Park,"Shavano Park, San Antonio",-98.5654600000,29.5979900000,"Seafood, Steak",70,Dollar($),0,0,0,0,4,4.4,5BA829,Very Good,454
17153328,Flying Saucer Draught Emporium,216,San Antonio,"11255 Huebner Road, Shavano Park 78230",Shavano Park,"Shavano Park, San Antonio",-98.5769540000,29.5466150000,Bar Food,30,Dollar($),0,0,0,0,3,4.3,5BA829,Very Good,383
17155890,Scuzzi's Italian Restaurant,216,San Antonio,"4035 North Loop 1604 West, #102 78257",Shavano Park,"Shavano Park, San Antonio",-98.5972500000,29.6311300000,Italian,25,Dollar($),0,0,0,0,2,4.1,5BA829,Very Good,211
17154952,Willie's Grill & Icehouse,216,San Antonio,15801 San Pedro Avenue 78232,Shavano Park,"Shavano Park, San Antonio",-98.4758779854,29.5864045749,American,10,Dollar($),0,0,0,0,1,4.4,5BA829,Very Good,352
17156245,Fogo de Chao Brazilian Steakhouse,216,San Antonio,849 East Commerce Street 78205,"Shops at Rivercenter, Riverwalk","Shops at Rivercenter, Riverwalk, San Antonio",-98.4845400000,29.4230800000,"Brazilian, Steak",70,Dollar($),0,0,0,0,4,4.4,5BA829,Very Good,308
17153696,La Frite Belgian Bistro,216,San Antonio,"728 S Alamo Street, San Antonio 78205",Southtown,"Southtown, San Antonio",-98.4884620000,29.4166030000,"French, Belgian",40,Dollar($),0,0,0,0,3,4.5,3F7E00,Excellent,241
17155122,Maggiano's Little Italy,216,San Antonio,17603 Interstate Highway 10 West 78257,The Rim,"The Rim, San Antonio",-98.6016998000,29.6074409000,Italian,25,Dollar($),0,0,0,0,2,4.2,5BA829,Very Good,462
17157002,Maar's Pizza & More,216,San Antonio,14218 Nacogdoches Road 78247,Uptown,"Uptown, San Antonio",-98.3820800000,29.5704500000,"Pizza, Italian",10,Dollar($),0,0,0,0,1,4.7,3F7E00,Excellent,243
17152537,Alamo Cafe,216,San Antonio,14250 San Pedro Avenue 78232,Uptown,"Uptown, San Antonio",-98.4789700000,29.5750500000,"Tex-Mex, Mexican",10,Dollar($),0,0,0,0,1,4.0,5BA829,Very Good,285
17153026,Chuy's,216,San Antonio,18008 San Pedro Avenue 78232,Uptown,"Uptown, San Antonio",-98.4690000000,29.6071200000,"Tex-Mex, Mexican",10,Dollar($),0,0,0,0,1,4.2,5BA829,Very Good,394
17071504,Phil's Bbq,216,San Diego,3750 Sports Arena Boulevard 92110,Airport: SAN,"Airport: SAN, San Diego",-117.2169500000,32.7546800000,BBQ,25,Dollar($),0,0,0,0,2,4.9,3F7E00,Excellent,664
17071662,Prado,216,San Diego,"1549 El Prado, Balboa Park 92101",Balboa Park,"Balboa Park, San Diego",-117.1499600000,32.7313500000,"American, Latin American, California",70,Dollar($),0,0,0,0,4,4.3,5BA829,Very Good,368
17070454,Las Cuatro Milpas,216,San Diego,"1857 Logan Ave, San Diego 92113",Barrio Logan,"Barrio Logan, San Diego",-117.1451194000,32.7019382000,Mexican,10,Dollar($),0,0,0,0,1,4.9,3F7E00,Excellent,179
17071597,Pizza Port,216,San Diego,"571 Carlsbad Village Drive, Carlsbad 92008",Carlsbad,"Carlsbad, San Diego",-117.3478710000,33.1598110000,Pizza,25,Dollar($),0,0,0,0,2,4.4,5BA829,Very Good,229
17070922,Miguel's Cocina,216,San Diego,"1351 Orange Avenue, Coronado 92118",Coronado,"Coronado, San Diego",-117.1783480000,32.6829650000,Mexican,40,Dollar($),0,0,0,0,3,4.5,3F7E00,Excellent,243
17068966,Del Mar Rendezvous,216,San Diego,"1555 Camino Del Mar, Suite 102, Del Mar",Del Mar,"Del Mar, San Diego",-117.2650900000,32.9605050000,"Asian, Chinese, Vegetarian",40,Dollar($),0,0,0,0,3,4.3,5BA829,Very Good,103
17070043,Jake's Del Mar,216,San Diego,1660 Coast Boulevard 92014,Del Mar,"Del Mar, San Diego",-117.2674900000,32.9619200000,"American, Seafood, Steak",70,Dollar($),0,0,0,0,4,4.3,5BA829,Very Good,278
17072393,Stone Brewing World Bistro & Gardens – Escondido,216,San Diego,1999 Citracado Parkway 92029,Escondido,"Escondido, San Diego",-117.1091100000,33.1013000000,"Vegetarian, California",40,Dollar($),0,0,0,0,3,4.3,5BA829,Very Good,384
17075245,Cafe 21,216,San Diego,"802 5th Avenue, San Diego 92101",Gaslamp,"Gaslamp, San Diego",-117.1602894000,32.7137600000,"Middle Eastern, American",40,Dollar($),0,0,0,0,3,4.4,5BA829,Very Good,172
17068305,Café Sevilla,216,San Diego,"353 5th Avenue, San Diego 92101",Gaslamp,"Gaslamp, San Diego",-117.1600984000,32.7090471000,"Spanish, Tapas",40,Dollar($),0,0,0,0,3,4.2,5BA829,Very Good,193
17074184,La Puerta,216,San Diego,"560 4th Avenue, San Diego 92101",Gaslamp,"Gaslamp, San Diego",-117.1612070000,32.7110420000,Mexican,50,Dollar($),0,0,0,0,4,4.2,5BA829,Very Good,175
17070650,Lou & Mickey's,216,San Diego,"224 5th Avenue, San Diego 92101",Gaslamp,"Gaslamp, San Diego",-117.1602610000,32.7076240000,"Seafood, Steak",70,Dollar($),0,0,0,0,4,4.1,5BA829,Very Good,151
17073182,Nobu,216,San Diego,"207 5th Avenue, San Diego 92101",Gaslamp,"Gaslamp, San Diego",-117.1599810000,32.7073990000,Sushi,70,Dollar($),0,0,0,0,4,4.0,5BA829,Very Good,160
17071795,Rei do Gado,216,San Diego,"939 4th Avenue, San Diego 92101",Gaslamp,"Gaslamp, San Diego",-117.1609360000,32.7150640000,"Brazilian, Steak",70,Dollar($),0,0,0,0,4,4.4,5BA829,Very Good,258
17075028,Searsucker,216,San Diego,"611 5th Avenue, San Diego 92101",Gaslamp,"Gaslamp, San Diego",-117.1599910000,32.7117060000,"American, Seafood",70,Dollar($),0,0,0,0,4,4.2,5BA829,Very Good,285
17074371,The Broken Yolk Cafe,216,San Diego,355 Sixth Avenue 92101,Gaslamp,"Gaslamp, San Diego",-117.1589000000,32.7090600000,"American, Breakfast",40,Dollar($),0,0,0,0,3,4.0,5BA829,Very Good,207
17071171,The Oceanaire Seafood Room,216,San Diego,400 J Street 92101,Gaslamp,"Gaslamp, San Diego",-117.1608037475,32.7095029251,"American, Seafood",70,Dollar($),0,0,0,0,4,4.1,5BA829,Very Good,158
17067876,Arrivederci Italian,216,San Diego,"3845 Fourth Avenue, San Diego 92103",Hillcrest,"Hillcrest, San Diego",-117.1614360000,32.7475500000,Italian,55,Dollar($),0,0,0,0,4,4.8,3F7E00,Excellent,213
17069791,Hash House a Go Go,216,San Diego,"3628 5th Avenue, San Diego 92103",Hillcrest,"Hillcrest, San Diego",-117.1605620000,32.7438020000,"American, Breakfast",25,Dollar($),0,0,0,0,2,4.8,3F7E00,Excellent,751
17075597,Snooze,216,San Diego,"3940 Fifth Avenue, San Diego 92103",Hillcrest,"Hillcrest, San Diego",-117.1604694000,32.7490457000,"American, Diner",20,Dollar($),0,0,0,0,2,4.4,5BA829,Very Good,169
17072397,Studio Diner,216,San Diego,"4701 Ruffin Road, San Diego 92123",Kearny Mesa,"Kearny Mesa, San Diego",-117.1273360000,32.8236030000,"American, Breakfast",25,Dollar($),0,0,0,0,2,4.4,5BA829,Very Good,196
17068089,Bleu Bohème,216,San Diego,"4090 Adams Ave, San Diego 92116",Kensington,"Kensington, San Diego",-117.1076250000,32.7634370000,"Breakfast, European, French",40,Dollar($),0,0,0,0,3,4.3,5BA829,Very Good,175
17071536,Piatti,216,San Diego,2182 Avenida De La Playa 92037,La Jolla,"La Jolla, San Diego",-117.2563200000,32.8540100000,"Italian, Pizza",40,Dollar($),0,0,0,0,3,4.6,3F7E00,Excellent,217
17069547,Georges At The Cove,216,San Diego,"1250 Prospect Street, La Jolla 92037",La Jolla,"La Jolla, San Diego",-117.2717320000,32.8494370000,"California, Seafood",120,Dollar($),0,0,0,0,4,4.4,5BA829,Very Good,515
17071123,Nine-Ten,216,San Diego,"910 Prospect Street, La Jolla Village 92037",La Jolla,"La Jolla, San Diego",-117.2752000000,32.8469200000,"American, Breakfast, California",100,Dollar($),0,0,0,0,4,4.1,5BA829,Very Good,119
17068819,The Cottage,216,San Diego,"7702 Fay Avenue, La Jolla 92037",La Jolla,"La Jolla, San Diego",-117.2749090000,32.8434240000,"California, New American",60,Dollar($),0,0,0,0,4,4.2,5BA829,Very Good,182
17073192,Whisknladle,216,San Diego,1044 Wall Street 92037,La Jolla,"La Jolla, San Diego",-117.2739400000,32.8468500000,California,60,Dollar($),0,0,0,0,4,4.1,5BA829,Very Good,179
17068230,Buon Appetito,216,San Diego,"1609 India Street, San Diego 92101",Little Italy,"Little Italy, San Diego",-117.1681360000,32.7222060000,Italian,100,Dollar($),0,0,0,0,4,4.5,3F7E00,Excellent,210
17069339,Extraordinary Desserts,216,San Diego,"1430 Union Street, San Diego 92101",Little Italy,"Little Italy, San Diego",-117.1657620000,32.7202600000,"Desserts, Cafe",30,Dollar($),0,0,0,0,3,4.7,3F7E00,Excellent,430
17069389,Filippi's Pizza Grotto Little Italy,216,San Diego,1747 India Street 92101,Little Italy,"Little Italy, San Diego",-117.1682300000,32.7233500000,"Pizza, Italian",30,Dollar($),0,0,0,0,3,4.5,3F7E00,Excellent,390
17074919,Bencotto,216,San Diego,"750 W Fir Street, San Diego 92101",Little Italy,"Little Italy, San Diego",-117.1690480000,32.7244080000,Italian,50,Dollar($),0,0,0,0,4,4.4,5BA829,Very Good,123
17076309,Juniper & Ivy,216,San Diego,"2228 Kettner Boulevard, San Diego 92101",Little Italy,"Little Italy, San Diego",-117.1712960000,32.7274640000,"American, California",50,Dollar($),0,0,0,0,4,4.0,5BA829,Very Good,66
17068260,Cafe 222,216,San Diego,"222 Island Ave, San Diego 92101",Marina,"Marina, San Diego",-117.1625860000,32.7105370000,"American, Breakfast, Coffee and Tea",10,Dollar($),0,0,0,0,1,4.1,5BA829,Very Good,184
17071839,Richard Walker's Pancake House,216,San Diego,520 Front Street 92101,Marina,"Marina, San Diego",-117.1647600000,32.7107300000,"American, Breakfast",0,Dollar($),0,0,0,0,1,4.4,5BA829,Very Good,253
17074167,The Fish Market,216,San Diego,750 North Harbor Drive 92101,Marina,"Marina, San Diego",-117.1730957000,32.7124214000,Seafood,25,Dollar($),0,0,0,0,2,4.3,5BA829,Very Good,283
17074417,Cucina Urbana,216,San Diego,"505 Laurel Street, San Diego 92101",Middletown,"Middletown, San Diego",-117.1602250000,32.7313540000,"Italian, California",40,Dollar($),0,0,0,0,3,4.8,3F7E00,Excellent,281
17069340,Extraordinary Desserts,216,San Diego,"2929 5th Ave, San Diego 92103",Middletown,"Middletown, San Diego",-117.1601360000,32.7359500000,Desserts,10,Dollar($),0,0,0,0,1,4.2,5BA829,Very Good,157
17070965,The Mission,216,San Diego,"3795 Mission Boulevard, San Diego 92109",Mission Beach,"Mission Beach, San Diego",-117.2526940000,32.7845970000,"American, Breakfast, Coffee and Tea",10,Dollar($),0,0,0,0,1,4.6,3F7E00,Excellent,190
17073078,World Famous,216,San Diego,"711 Pacific Beach Dr, San Diego 92109",Mission Beach,"Mission Beach, San Diego",-117.2544890000,32.7906220000,"Seafood, Steak",40,Dollar($),0,0,0,0,3,4.3,5BA829,Very Good,188
17068107,Blue Water Seafood Market & Grill,216,San Diego,"3667 India St, San Diego 92103",Mission Hills,"Mission Hills, San Diego",-117.1792080000,32.7411830000,"American, Seafood",25,Dollar($),0,0,0,0,2,4.8,3F7E00,Excellent,349
17069184,El Indio Mexican Restaurant & Catering,216,San Diego,3695 India Street 92103,Mission Hills,"Mission Hills, San Diego",-117.1801700000,32.7422600000,Mexican,10,Dollar($),0,0,0,0,1,4.0,5BA829,Very Good,164
17075873,True Food Kitchen,216,San Diego,"7007 Friars Road, Ste 394, Fashion Valley Mall 92108",Mission Valley,"Mission Valley, San Diego",-117.1697900000,32.7693500000,"International, Healthy Food",40,Dollar($),0,0,0,0,3,4.7,3F7E00,Excellent,90
17074450,Carnitas' Snack Shack - North Park,216,San Diego,2632 University Avenue 92104,North Park,"North Park, San Diego",-117.1357900000,32.7485400000,"American, Burger",25,Dollar($),0,0,0,0,2,4.6,3F7E00,Excellent,156
17070488,Lefty's Chicago Pizzeria,216,San Diego,3448 30th Street 92104,North Park,"North Park, San Diego",-117.1301600000,32.7413200000,"Burger, Pizza",35,Dollar($),0,0,0,0,3,4.6,3F7E00,Excellent,204
17070961,The Mission,216,San Diego,"2801 University Avenue, San Diego 92104",North Park,"North Park, San Diego",-117.1334180000,32.7483630000,"American, Mexican",25,Dollar($),0,0,0,0,2,4.5,3F7E00,Excellent,249
17073168,Urban Solace,216,San Diego,"3823 30th Street, San Diego 92104",North Park,"North Park, San Diego",-117.1299220000,32.7476640000,"New American, Southern",40,Dollar($),0,0,0,0,3,4.7,3F7E00,Excellent,359
17074045,Crazee Burger,216,San Diego,3993 30th Street 92104,North Park,"North Park, San Diego",-117.1300570000,32.7541970000,Burger,10,Dollar($),0,0,0,0,1,4.3,5BA829,Very Good,168
17069832,Hodad's,216,San Diego,"5010 Newport Avenue, San Diego 92107",Ocean Beach,"Ocean Beach, San Diego",-117.2512690000,32.7471800000,"American, Burger",10,Dollar($),0,0,0,0,1,4.9,3F7E00,Excellent,658
17072298,South Beach Bar & Grill,216,San Diego,"5059 Newport Ave, San Diego 92107",Ocean Beach,"Ocean Beach, San Diego",-117.2521250000,32.7473710000,"Bar Food, Seafood, California",10,Dollar($),0,0,0,0,1,4.5,3F7E00,Excellent,212
17073343,Beach Break Cafe,216,San Diego,"1802 S Coast Highway, Oceanside 92054",Oceanside,"Oceanside, San Diego",-117.3618560000,33.1751280000,"Diner, California",10,Dollar($),0,0,0,0,1,4.6,3F7E00,Excellent,204
17069787,Harney Sushi,216,San Diego,3964 Harney Street 92110,Old Town,"Old Town, San Diego",-117.1951900000,32.7525700000,"Japanese, Sushi",25,Dollar($),0,0,0,0,2,4.5,3F7E00,Excellent,211
17068275,Cafe Coyote,216,San Diego,"2461 San Diego Avenue, San Diego 92110",Old Town,"Old Town, San Diego",-117.1942750000,32.7522100000,"Cafe, Mexican",25,Dollar($),0,0,0,0,2,4.1,5BA829,Very Good,284
17068436,Casa Guadalajara,216,San Diego,"4105 Taylor St, San Diego 92110",Old Town,"Old Town, San Diego",-117.1982190000,32.7570080000,Mexican,25,Dollar($),0,0,0,0,2,4.4,5BA829,Very Good,217
17071195,Old Town Mexican Cafe,216,San Diego,"2489 San Diego Ave, San Diego 92110",Old Town,"Old Town, San Diego",-117.1947150000,32.7525030000,Mexican,25,Dollar($),0,0,0,0,2,4.1,5BA829,Very Good,254
17070293,Kono's Surf Club Cafe,216,San Diego,"704 Garnet Avenue, San Diego 92109",Pacific Beach,"Pacific Beach, San Diego",-117.2565350000,32.7964670000,"American, Breakfast",20,Dollar($),0,0,0,0,2,4.9,3F7E00,Excellent,187
17072543,Sushi Ota,216,San Diego,"4529 Mission Bay Drive, San Diego 92109",Pacific Beach,"Pacific Beach, San Diego",-117.2171250000,32.8036810000,"Japanese, Sushi",70,Dollar($),0,0,0,0,4,4.5,3F7E00,Excellent,228
17071623,Point Loma Seafoods,216,San Diego,"2805 Emerson Street, San Diego 92106",Point Loma,"Point Loma, San Diego",-117.2276930000,32.7232230000,"Seafood, Sushi",35,Dollar($),0,0,0,0,3,4.6,3F7E00,Excellent,350
17074121,Tender Greens,216,San Diego,"2400 Historic Decatur Road, San Diego 92106",Point Loma,"Point Loma, San Diego",-117.2161720000,32.7350530000,"American, Vegetarian, Healthy Food",10,Dollar($),0,0,0,0,1,4.5,3F7E00,Excellent,193
